strategy text;item
Planung mit Freunden besprechen;8
Ablenkung durch Fernsehen ;8
Um Hilfe bitten andere Familienmitglieder;8
Meine Aengste meiner Familie mitteilen;8
Versuchen das ganze mit Humor zu sehen;8
Realisieren, dass ich nicht alles kontrollieren kann;8
Meine Aengste versuchen loszulassen;8
Gute Musik hoeren;8
Mich ablenken, in dem ich die Wohnung putze;8
Eine Freundin anrufen;8
Mein einem Hund spielen;8
Die bloede Tante nicht einladen ;8
Freunde um Hilfe bitten;8
Alkohol trinken;8
auf Kaffee verzichten;8
Ich lade enge Freunde unter den Verwandten schon fuer etwas frueher ein.;8
Ich bin in regem Kontakt mit meiner Familie bzgl der Feier und uebergebe einige Aufgaben.;8
Ich arbeite daran der Angst, ein Gefuehl der Freude und Vorfreude ueber die Feier entgegenzusetzen.;8
wird sowieso nicht perfekt laufen > gelassen sehen;8
Vorbereitungen treffen;8
jeden fuer etwas einteilen > muss es nicht alleine schaffen;8
darueber Reden;8
Erfahrungen von anderen einholen/Tipps;8
Atmen;8
frueh genug mit der Planung beginnen;8
Musik hoeren, damit s lustig wird (Vorbereitung + Party);8
nicht zu viel vornehmen ;8
Ich schreibe eine Liste, um meine Gedanken zu ordnen.;8
‚Das ist meine Familie, sie werden mir Fehler verzeihen.‘;8
Ich frage, ob sie mich mit der Vorbereitung (Mitbringen von Speisen helfen.;8
Ich frage ein/e Freund/in um Hilfe.;8
Ich überlege mir einen Plan B fuer eventuelle Missgeschicke.;8
Ich schreibe zuvor eine Nachricht an sie, die meine Bedenken erklaert.;8
nicht alles muss perfekt sein > andere koennen sich auf einer nicht perfekten Party an der der Gastgeber gelassen teilnehmen kann besser amuesieren als wenn alles ist & der Gastgeber gestresst & nervoes ist > eigene Ansprueche an sich selbst zurueckschrauben;8
durchatmen;8
Glas Wein trinken :D;8
Musik hoeren waehrend der Vorbereitung ;8
Ich plane alles genau;8
Ich hole mir Hilfe bei der Vorbereitung;8
Ich spreche mit Freunden ueber meine Nervositaet;8
Ich mache Atem-/Entspannungsuebungen;8
Ich plane nichts, lasse alles auf mich zukommen mit dem Gedanken, dass es gut wird;8
Ich lade die Familie wieder aus;8
Ich feiere mit weniger Leuten;8
Ich lasse meine Familie wissen wie es mir geht;8
Ich betrinke mich;8
Ich mache davor Sport;8
Ich meditiere;8
Ich bitte meine Mutter um Rat, da sie das oefters macht. (einladen);8
Ich lasse mir von Freunden aushelfen, damit ich keinen Zeitstress habe.;8
Ich suche Spiele heraus, mit denen man sie beschaeftigen koennte.;8
Ich ueberlege mir Gespraechsthemen, die ich die Runde werfen koennte.;8
Ich koche, um alle somit fuer eine Weile zu beschaeftigen.;8
ich plane gut im Voraus > genug Zeitpuffer als Vorbereitung;8
ich frage Nahestehende nach Hilfe bei der Party;8
ich beruhige mich: es ist meine Familie und sie wissen wie das mit Umzügen ist > noch wenig Erfahrung mit Familienfeiern hosten in dem Alter;8
ich gebe eine Zeitangabe, die mir gut passt;8
ich spiele die Feier im Kopf durch (wo sitzt wer, genug Essen…?);8
Alles so perfekt wie möglich machen;8
Ablenken (z.B. durch Musik);8
Akzeptieren, dass das bei Familienfeiern unmöglich ist;8
Darüber Nachdenken;8
Jemand anderen den Tag planen lassen u. Verantwortung abgeben;8
Ich treffe die perfekten Vorbereitungen;8
Ich suche Inspiration, wie man den Tag problemlos gestalten kann;8
Ich frage alle, was sie essen möchten;8
ich putze die Wohnung;8
ich versuche den Druck raus zu nehmen;8
ich besinne mich auf das Zusammenkommen (das wichtigste quasi);8
ich bereite alle vor auf das zusammentreffen;8
Sich einreden, dass alles gut wird;8
Sich daran erinnern, das alles so ist wie es sein muss;8
Es kann nichts schieflaufen;8
Mit einem Freund/einer Freundin darüber reden;8
Meditieren;8
Vor der Ankunft sicherstellen, dass wirklich alles Nötige vorhanden ist;8
Sich Notizen machen, damit man etwas nicht vergisst;8
Gute/positive Musik hören, um sich selbst in die Stimmung zu bringen;8
Atemübungen;8
Sport machen, um runterzukommen und sich besser zu fühlen;8
ich plane den ganzen Tag durch;8
ich bitte streitoffene Personen sich zusammenzureissen;8
ich erinnere mich, dass sie alle nur ganz normale Menschen sind, die nur das Beste für mich wollen;8
ich sage die Party ab oder verschiebe sie;8
ich betrinke mich vorher;8
ich räume alles perfekt auf und überlege mir für alle Fragen Antworten;8
Ich meditiere bis meine Familie eintrifft.;8
Ich Putze und räume auf.;8
Ich besorge essen für die Familie.;8
Ich beginne schon ohne die Familie mit Freunden zu feiern.;8
Ich sage meiner Familie ab.;8
Ich lenke mich mit Netflix ab.;8
Entspannungsübungen machen;8
alles so gut wie es geht vorbereiten;8
hoffen, dass schon alles gut gehen wird;8
meine Eltern um Hilfe bitten;8
Beruhigungstropfen nehmen;8
Ich versuche jegliche Störfaktoren aus dem Weg zu schaffen, um mir einen schönen Tag zu ermöglichen;8
Ich hoffe auf Rücksicht und Hilfsbereitschaft meiner Mitmenschen und nehme den Einzu gelassen;8
Ich sage meiner Familie, wenn es nicht klappen sollte spontan ab;8
Ich ziehe mich zurück und denke nicht weiter darüber nach;8
Plan machen;8
mit einer anderen Person organisieren;8
sagen, dass sie keine Erwartungen haben sollen;8
klar machen, dass man sie beim Streit rausschmeissen kann;8
mit ihnen reden;8
einfach auf sich zukommen lassen;8
es einen egal lassen werden;8
Ich trinke einen Schluck Alkohol;8
Ich versuche mich abzulenken;8
Ich treffe alle wichtigen Vorkehrungen um einen reibungsfreien Ablauf zu gewähren.;8
Ich bereite mich sorgfältig vor und ich finde inneren Frieden, wenn ich daran denke, dass alles gut wird.;8
Ich versichere mich alle Voraussetzungen passen;8
Freund/in um Support fragen;8
Alkohol um Nervosität zu mindern;8
Geschwister um Hilfe bitten um Probleme zu vermeiden;8
Ablenkung suchen;8
Spiele Organistieren;8
Enge Familienmitglieder früher einladen damit sie nochmal alles kontrollieren;8
Fokus auf die Freude > gemeinsam feiern steht im Vordergrund;8
Einreden, dass Scherben auch Glück bringen, falls was schief läuft;8
Checkliste anfertigen um sich zu beruhigen das alles da ist;8
wenn nötig Hilfe bei Vorbereitung einholen;8
sich kurz hinlegen, entspannen, bevor weiter ***;8
Ich plane alles gut durch;8
Ich sage meiner Familie, dass ich keinen Stress möchte und setze nur die zusammen, die sich vertragen;8
Ich bitte meine Freunde um Hilfe;8
Ich reelisiere, dass Probleme immer auftauchen können;8
Ich konzentriere mich auf schöne Sachen, z.B. meinen Umzug;8
Ich verlege die Feier ins Restaurant;8
Alles durchplanen;8
Keinen Plan machen;8
Alle ausladen;8
Gute Vorbereitung;8
Sich fragen vor was genau man Angst hat;8
Grossfamilie um Hilfe bitten;8
Entspannen;8
Mit anderen über Angst sprechen;8
Mutter nach Tipps fragen;8
aufräumen;8
genauer Planen;8
Ablenken;8
versuchen runter zu kommen;8
Freunde als Unterstützung dazu holen;8
Vorschlagen das wo anders zu machen;8
durchstehen;8
genaue Regeln verkünden;8
es offen ansprechen;8
viel Alkohol anbieten;8
hoffen das jemand von mir/Wohnung ablenkt;8
sie nur in ein Zimmer lassen;8
versuchen mich auf sie zu freuen;8
Es Oma sagen > Familienvorstand zur Hilfe;8
Sich versuchen abzulenken (z.B. einen Film schauen, sich mit jemanden auf einen Caffe treffen);8
Beruhigende Medikamente/Drogen einnehmen;8
Wohnung putzen;8
Wohnung putzen;8
To-Do-Liste machen;8
Versuchen, Erwartungen der Familie zu „managen“;8
im Vorhinein Gesprächsstoff überlegen;8
Wichtigkeit des Ereignisses relativieren;8
Enge Familie um Rat fragen;8
Ich spreche mit meiner Familie über meine Bedenken;8
Ich bereite frühzeitig alles vor;8
Ich lasse den Tag einfach auf mich zukommen;8
Ich versuche mich mit anderen Dingen abzulenken;8
ich versuche, wenige Gedanken darüber zu vergeuden;8
nichts ist perfekt > es kann immer was schief gehen und es wird schon nicht schlimm sein;8
ich rede vielleicht vorher mit meiner Familie, was sie sich wünschen für die Feier;8
ich versuche wegen einer „unwichtigen“ Sache keine Angst zu haben > es wird alles gut laufen;8
den Tag gut durchplanen;8
problematische Personen nicht nebeneinander setzen;8
sich jemandem anvertrauen, der helfen kann;8
Familie vorher anrufen, über Probleme reden;8
sich ablenken;8
ich plane alles so gut es geht;8
ich erarbeite einen Notfallplan, falls etwas schief geht, um mich zu beruhigen;8
ich beruhige mich kurzfristig mit Alkohol/Essen;8
Ich stelle mir das Best-case & worst-case Scenario des Tages vor;8
ich rede positiv und beruhigend mit meiner Ängstlichkeit;8
ich realisiere dass ich nicht alles kontrollieren kann & löse mich von der Angst;8
Ich äussere meine Bedenken meiner Familie;8
Bereite alles sorgfältig vor;8
frage Mama & Papa um Hilfe;8
frage Freunde um Hilfe;8
plane den ungefähren Ablauf;8
kaufe reichlich ein, besser zu viel als zu wenig;8
bitte einige Verwandte ein anderes Mal zu kommen;8
beschwere mich Tage davor bei Freunden;8
putze alles zweimal;8
sich beruhigen zu versuchen, indem man sagt es ist nur die eigene Familie;8
sichergehen, dass man alles da hat was man brauchen könnte;8
sich sagen, dass man am Ende sowieso Spaß haben wird, egal was passiert;8
sich darauf fokussieren wie schön es ist die Familie wiederzusehen;8
eine sorgfältige To-Do-Liste anlegen;8
sich genügend Zeit nehmen, um alles in Ruhe angehen zu können;8
Familie darüber informieren, dass es ein entspannter Tag werden soll;8
sich Hilfe von Freunden bei Vorbereitung holen;8
sich darauf besinnen, dass es Familie ist und keine Notwendigkeit für Nervosität besteht;8
Sport zum Ausgleich machen;8
Entspannungsbad nehmen;8
Wohnung schön aufräumen und dekorieren;8
Ich spreche mit meinen Verwandten darüber;8
Ich stelle vorher Regeln auf;8
Ich vertraue, dass alles gut werden wird;8
Ich lade einige Verwandte wieder aus;8
Im Vorfeld strukturierte Pläne verschriftlichen;8
Im Kopf die Feier simulieren und mit Realität vergleichen;8
Den Leuten sagen dass man nervös sei;8
Unterstützung in der Familie suchen;8
Meditieren;8
Kommunikation mit Verwandtschaft;8
ausreichende Planung;8
Kommunikation mit Freunden, Familie, Fremden;8
Grossfamilie nicht mehr einladen;8
Besuch absagen;8
Nicht einziehen;8
Ich versuche alles so perfekt wie möglich aufzubauen;8
Ich bitte einige Familienmitglieder, mir dabei zu helfen;8
Ich engagiere einen Caterer;8
Ich werde so früh wie möglich aufstehen, um rechtzeitig fertig zu werden;8
Ich beruhige mich u. sage, dass alles gut wird.;8
Ich plane alles ganz genau.;8
Ich führe mir vor Augen, dass es meine Familie ist und Pannen menschlich sind.;8
Ich versuche alles locker anzugehen.;8
Ich kümmere mich früh genug um alles;8
Ich lenke mich ab und mache alle Vorbereitungen erst im letzten Moment, um mich nicht zu sehr hereinzusteigern;8
Ich kaufe genug Alkohol, dann wird das schon;8
Ich geniesse die Vorbereitungen, nehme mir Zeit & freue mich auf meine Familie;8
Es wird doch nie alles perfekt - ich bereite mich schon mal darauf vor & akzeptiere es;8
Ich bereite alles gut vor im Vorhinein;8
Schalte schöne Musik ein;8
Gute Doffe;8
Ablauf durchdenken;8
To-Do-Liste checken;8
Bitte Freund um Hilfe, Delegieren;8
Worst-Case-Szenario durchsprechen > Es kann nichts passieren!;8
Augen zu & atmen;8
Tee trinken & einstimmen;8
Häufiger Leute einladen;8
Körperliches Wohlbefinden sicherstellen;8
Ich ziehe was Schönes an;8
Koche gut;8
Rede mit Freunden;8
Rede mit Verwandten;8
ich mach mir kein Stress & sag die Feier ab bzw. lade nur die Leute ein, auf die ich Lust habe;8
ich lenke mich ab, die Feier wird dann spontan auf die Beine gestellt;8
sich nicht stressen;8
gut vorbereiten, damit am wichtigen Tag alles vorhanden ist;8
sich freuen dass man die gesamte Familie wieder sieht;8
Familie hat bestimmt Verständnis wenn es zu kleinen Problemen kommt;8
sich ablenken;8
mit Familienmitgliedern über die Angst reden;8
andere um Rat fragen;8
bitte Freunde um Hilfe bei Vorbereitung;8
plane alles bis ins kleinste Detail;8
frühe Vorbereitung;8
vorher ein Glas Sekt;8
mit Eltern/Bruder telefonieren;8
Ich bin spontan krank geworden und lade alle aus;8
Ich lade eine Freundin ein, die mir den Rücken stärkt;8
Ich verlagere die eigentliche Feier in ein Restaurant, damit ich gehe kann, wenn es mir zu viel wird.;8
Ich versorge alle mit viel Essen, damit sie zu zufrieden zum Streiten sind.;8
Ich erkläre, dass die Wohnung zu klein für alle ist, damit nicht alle gleicheitig kommen.;8
Ich sehe ein, dass der Tag sowieso schön wird;8
Ich versuche mich zu beruhigen;8
Ich teile meine Sorgen mit der Familie;8
Ich bereite mich gut auf den Tag vor;8
Ich erinnere mich daran, dass alles gut gehen wird und rede mir gut zu;8
Ich sage die Feier ab;8
Mir sagen, dass das nicht so schlimm wird;8
alles vorbereiten;8
mit der Familie telefonieren;8
um Rat bei meinen Eltern fragen;8
ich putze die Wohnung;8
ich koche und bereite alles vor;8
ich entspanne mich und schaue einen Film;8
ich gehe duschen und richte mich her;8
ich telefoniere mit Freunden;8
ich lese ein Buch;8
Ich führe mir vor Augen, dass es auch ok ist, wenn der Tag nicht perfekt und reibungslos abläuft. Gerade bei Familientreffen kann es schnell zu Streitigkeiten kommen.;8
Werde einfach alles durchdenken Gespräche und Aktionen und richte alles so wies mir passt.;8
Werde denken wird schon passen habs mir ja duschüberlegt und wenn was aus Plan verläuft ist ja alles egal.;8
Bei Freunden um Unterstützung für Feier fragen;8
Mit Musik ablenken;8
Sich im Vorhinein bei Großfamilie entschuldigen;8
ich rede mit allen;8
ich plane das Treffen so unkompliziert wie möglich;8
ich rede mit Freunden;8
ich bitte ein Familienmitglied um Mithilfe;8
ich bereite alles vor;8
ich plane das Treffen so wie Familientreffen bisher immer waren;8
Habe alles gut geplant also keinen Grund mir Sorgen zu machen.;8
Es kann passieren, dass manchmal etw. schief geht - kein Weltuntergang.;8
Einen Freund um Hilfe bitten;8
Die Wohnung putzen;8
Checkliste schreiben und abarbeiten;8
Einfach auf mich zukommen lassen;8
Ich sage mir, dass Aufregung ok ist und dass es gut ist aufgeregt zu sein;8
Falls die Aufregung zu gross ist schaue ich nach Beruhigungsmöglichkeiten;8
Ich bereite mich sehr gut vor;8
Alles vorbereiten;8
Früh genug mit Vorbereitungen anfangen;8
nicht zu viel Stress machen;8
Beruhigen;8
sich bewusst sein, dass Familie kleine Fehler nichts ausmacht;8
Spazieren gehen;8
Nicht zu sehr hineinsteigern in Situation;8
es wird ein schöner Tag, auch wenn was schief geht;8
mir nimmt es keiner übel, wenn es nicht reibungslos läuft;8
mit Freunden/Fam. drüber reden;8
meditieren;8
mich vergewissern das alles passt;8
Ich versuche mich erst abzureagieren, am besten renne ich eine Runde.;8
Ich atme tief ein und aus und überlege in Ruhe;8
Ich plane im Detail, wie alles ablaufen soll und mache dabei sauber;8
Ich lege mich in mein Bett und rede mir ein, dass alles gut werden wird, meine Verwandten sollen mich akzeptieren wie ich bin;8
Ich gehe positiv an die Sache und blende alle möglichen negativen Szenarien aus;8
Unterstützung bei Vorbereitung suchen;8
Etwas schönes/lustiges für den Tag vorbereiten > sich auf Reaktion aller freuen;8
Etwaige Probleme identifizieren und Gegenmassnahmen treffen.;8
Auf Verständnis der Familie setzen und deshalb nicht zuviele Sorgen machen ;8
Ich plane den Tag komplett durch;8
Ich plane, lasse aber Spielraum für Fehler und akzeptiere sie;8
Ich rede mit Anderen über meine Angst;8
Ich frage mich, ob es wirklich schlimm ist, wenn der Tag nicht problemlos verläuft;8
Ich suche mir Hilfe, wenn es l bei Freunden zum Aufräumen etc.;8
Ich plane alles im voraus.;8
Ich stehe früh genug auf, um alles zu erledigen.;8
Ich achte darauf, dass das Meiste schon am Vortag erledigt ist.;8
Ich bitte jemand, mir zu helfen.;8
Ich mache mir nicht all zu grossenStress - ist ja meine Family. =);8
Ich entwickle „Pläne B“, falls was schief läuft.;8
Ich gehe mit ihnen einfach Essen.;8
Ich erstelle einen Plan für die Feier  um die Kontrolle zu behalten;8
Ich erstelle eine Liste mit möglichen Problemen und versuche Lösungen zu finden / Gründe zu finden warum sie nicht so schrecklich sind;8
Ich versuche mich nicht in Gedanken mit der Grossfamilie sondern meinen Lieblingsfamilienmitgliedern zu beschäftigen;8
ich besorge Essen und Trinken im Vorhinein;8
ich lade meine Familie in ein Lokal ein, da die Wohnung zu klein ist;8
ich besorge Biertische, damit alle Platz haben;8
ich fange bereits eine Woche vorher an, um alles einzukaufen;8
ich plane viele Spiele, um Langeweile zu vermeiden;8
ich bitte eines der Familienmitglieder mir zu helfen;8
ich bedauere kurzfristig, kranzgeworden zu sein;8
versuchen alles vorzubereiten;8
Ablenkung;8
Noch mal alles Putzen;8
versuchen positiv zu denken;8
versuchen Spass zu haben;8
lockerer sein;8
um Hilfe bitten;8
mit Freunden reden;8
über Lösung bei Problemen nachdemken;8
Jemanden bitten mir zu helfen.;8
Mit meiner Familie darüber reden.;8
Den Tag durchplanen.;8
Überlegen was passieren könnte + Massnahmen dagegen oder wie man damit umgehen könnte.;8
Mich ablenken.;8
Mit einer Freundin darüber beratschlagen.;8
Mir in Erinnerung rufen, dass meiner Familie kleine Fehler nicht wichtig sein werden.;8
Aufräumen in der Wohnung;8
Snacks kaufen.;8
Wohnung Zusammenräumen;8
Tag genau durchplanen;8
sich klar machen, dass nicht alles perfekt läuft;8
Notfallpläne erstellen;8
ich gut möglichst vorbereiten;8
Ablenkung suchen;8
alles genau planen;8
Freund fragen ob er auch kommen möchte;8
Familie um Meinung bitten ob man an alles gedacht hat;8
sich nicht zu sehr stressen weil Grossfamilie sich trotzdem freuen werden;8
ich beruhige mich damit dass richtig und gut geplant zu haben;8
ich lasse den Tag auf mich zukommen wie er ist;8
ich beruhige mich, da es sich um meine Familie handelt;8
ich rufe einen Verwandten an und frage ihn ob das mit meiner Planung so passt;8
ich mache Entspannungsübungen;8
ich tanze kurz;8
ich fahre mit dem Rad um den Block, ich;8
sie fragen, was es zum Essen/Trinken geben soll;8
genug zum Essen/trinken bereitstellen;8
die Wohnung putzen, sauber machen;8
Gesprächsthemen schon vorher überlegen;8
Fragen, ob mir Freunde bei der Vorbereitung helfen können;8
Einen Zeitplan für den Tag machen;8
Erwartungen runterschrauben;8
Dir bewusst machen, dass du deiner Familie nichts beweisen musst;8
Einen Freund bitten dir zu helfen;8
Alkohol zur Beruhigung trinken;8
Zum Therapeuten gehen;8
Ich hole mir Hilfe bei der Planung/Organisation des Tages bei FreundInnen.;8
Teile meiner Grossfamilie mit unter welchem Dock ich stehe und hoffe auf Verständnis.;8
Nehme den Druck raus, dass alles funktionieren muss.;8
Bespreche mit FreundInnen meine Ängste.;8
Teile die Aufgaben während der Party auf, damit nicht alleine Verantwortung trage.;8
Ich bereite alles Stunden vorher vor und gebe mir sehr viel Mühe;8
Ich achte darauf, Dinge vorzubereiten, die meine Familie gerne mag.;8
Ich versuche mich zu entspannen, gehe spazieren, mache Yoga, meditiere.;8
Ich spreche mit meiner Familie darüber und gebe zu, dass ich sehr nervös bin.;8
Ich versuche an mich selbst zu glauben und beruhige mich.;8
Ich erzeuge eine entspannte & gemütliche Atmosphäre.;8
Ich spreche mit Freunden über meine Gefühle;8
Bereite alles optimal vor (Probl.prävention) > besseren Gefühl;8
Betrinke mich schon vorher;8
Lade Leute aus, d. Probleme machen könnten;8
Gehe Problemsituationen vorher durch, überlege m. Lösungen im Vorhinein;8
Alles absagen („krank“ etc.);8
Rede m. Freunden, d. mich beruhigen;8
Male m. schlimmste Situation aus > „auch kein Weltuntergang“;8
schreibe einen Plan was zu tun ist;8
bitte eine Freundin mir zu helfen;8
lade die Grossfamilie wieder aus;8
versuche rauszufinden warum ich vor meiner Grossfamilie Angst habe;8
trinke ein Glas Wein;8
nehme Baldriantabletten;8
lasse mir ein Bad ein;8
spreche mit meiner Grossfamilie über meine Nervosität;8
schlafe bis die Familie kommt;8
mache Musik an;8
dreh den Fernseher auf;8
Alles gründlich vorbereiten;8
Plan (To do Liste) schreiben;8
Freund um Hilfe bitten;8
Familie informieren über Nervosität/Angst;8
Rechtzeitig alles fertig haben;8
Vor Besuch Zeit für Entspannung nehmen;8
Durch schöne Erinnerungen mit Fam. versuchen Freude > Angst;8
Fam.mitglieder bitten früher kommen & helfen;8
Plan B überlegen, wenn etwas schief geht;8
Ich plane alles in kleinste Detail - so dass nichts schiefgehen kann.;8
Ich bitte Freunde um Hilfe bei der Organisation.;8
Ich lasse eine Eventagenten das machen;8
Ich informiere schon im Vorhinein meine Grossfamilie was ich mir vorstelle;8
Ich suche das Gespräch zu meiner Mutter und erläutere ihr meine Sorgen und frage ob sie mich unterstützen kann.;8
Ich versuche mit jenen Personen, die Reibungspunkte verursachen können vorher unter vier Augen zu reden.;8
Ich spreche am Anfang der Feier ein paar Worte, um allen Anwesenden den tatsächlichen Grund der Feier nochmals ins Gedächtnis zu rufen.;8
lange vorher alles einkaufen + vorbereiten;8
mit Familie über Angst reden;8
bitten Familie Rücksicht zu nehmen;8
Familie bitten zu helfen;8
spazieren gehen vor deren Ankunft um runter zu kommen;8
Freunde um Hilfe bitten;8
ein Glas Wein zur Entspannung vorher trinken;8
Essen bestellen um nicht noch mehr Stress zu erzeugen;8
am Tag selber früh aufstehen + putzen;8
nähere Verwante um bitten etwas früher zu kommen;8
Ich bereite alles gut vor damit nichts schiefgehen kann;8
Ich denke, dass es ein Familientag ist und nicht alles perfekt sein muss;8
Ich bitte sie darum, mir bei den Vorbereitungen mitzuhelfen;8
Ich denke positiv;8
Ich erinnere mich daran, dass es keinen Grund zur Nervosität gibt;8
Ich bitte Freunde um Hilfe bei der Vorbereitung;8
Ich versuche nicht krampfhaft alles perfekt zu machen;8
Ich erstelle einen Zeitplan für die Vorbereitung;8
Ich höre entspannende Musik bevor alle kommen;8
Ich bestelle anstatt selbst zu kochen;8
Ich frage Freunde nach Hilfe;8
Ich tue d. bestmögliche damit es problemlos verläuft;8
Ich berichte meiner Familie v. meiner Angst;8
Ich vertraue darauf dass schon alles gut wird;8
Ich erinner mich daran, dass es sich um meine Familie handelt, die mich kennt u. liebt u. deine Fehler verstehen wird;8
Ich spiele d. Wichtigkeit d. Treffens runter;8
Ich rede mir gut zu, dass ich erwachsen bin u. mein Selbstbewusstsein nicht abhängig v. d. Zustimmung meiner Familie ist;8
Ich versuche mich mit Hilfe meines Partners zu beruhigen.;8
Ich nehme mir vor meine Sorge mit der Familie zu teilen.;8
Ich fokussiere mich noch intensiver auf die Planung;8
Ich rufe einen mir nahe stehenden Verwandten an und hoffe auf eine beruhigende Wirkung;8
Ich lenke mich mit Aktivitäten ab, da die Sorge unbegründet ist.;8
ich rede mit meinen engsten Kollegen darüber;8
ich überlege mir Spiele und Strategien, um den Tag bestmöglich zu verbringen;8
ich überlege, was das schlimmste Szenario wäre;8
wenn sich Verwandte streiten, kann ich das nicht kontrollieren;8
ich sorge für gute Musik + Wein, hilft immer.;8
ich bitte meine Verwandten im Vorhinein, friedlich zu bleiben;8
ich time den Tag so, dass nie alle gleichzeitig in der Wohnung sind;8
Ich kontrolliere alle Vorbereitungen;8
Ich erinnere mich daran das es nur meine Familie ist und ich keine Angst haben muss;8
So viel wie möglich vorbereiten;8
Mir Sicherheit bei engen Verwandten (Eltern, Geschwister) holen;8
Jemanden aus der Familie bitten, mir zu helfen;8
Die Wohnung gründlich putzen;8
Ausreichend vorbereitungen treffen;8
Mich auf die Feier freuen;8
Ein Glas Alkohol trinken;8
Gut organisieren;8
Alles vor dem Besuch erledigen;8
Familie sagen, dass noch nicht alles Perfekt ist;8
Nahe Freunde zur Unterstützung holen;8
Bis zu deren Ankunft nicht daran denken;8
Sich sagen dass eh nie alles glatt läuft 6 dass das normal ist;8
Nur Familie einladen mit der man sich wohl fühlt;8
Teile d. Grossfamilie bitten, Feier mit zu organisieren;8
Alles exakt planen, mehrmals durchgehen;8
Entspannen (z.b. Bad, etc);8
Hilfe (zum Planen) suchen;8
Feier absagen;8
Ablenken (Sport, etc);8
Mit Freunden darüber reden;8
Etw. (alkohol) trinken;8
Wohnung putzen;8
Tag planen;8
Rechtzeitig alles vorbereiten;8
Mit Familie über Angst sprechen;8
Einige der Familie bitten früher zu kommen um zu helfen;8
Freunde bitten bei der Vorbereitung zu helfen;8
To Do Liste anfertigen;8
aufräumen;8
Nicht kochen sondern Essen bestellen;8
Zeitplan/To-Do-Liste für Organisation der Feier erstellen & diese(n) auch so umsetzen;8
Früh genug mit Vorbereitungsarbeiten beginnen;8
Freunde fragen, ob sie helfen können;8
Sich selbst vorsagen, dass alles perfekt wird;8
Ich bereite alles so gut vor wie ich nur kann (Essen, Getränke, etc.);8
Ich weiss dass meine Familie sich freundlich und anständig verhält;8
Ich nehme Freunde zur Hilfe und rede darüber;8
Ich rauche Gras;8
Ich meditiere;8
Ich rede mit der Familie über die Angst;8
Ich bereite im Vorhinein alles perfekt vor;8
Ich überdenke alles mehrmals;8
Ich sage meiner Familie ab;8
Ich versuche mich zu beruhigen, finde ich mir sage dass es egal ist ob alles perfekt abläuft und mich auf das konzentriere was ich habe: eine Familie!;8
Ich bereite alles gut vor, damit alles klappt.;8
Ich verteile die Aufgaben für die Vorbereitung auf mehrere Personen.;8
Ich trinke ein Glas Wein zur Entspannung.;8
Ich stelle einen genauen Zeitplan auf, wann was noch zu tun ist.;8
Ich sage die Feier ab.;8
Freunde um Hilfe bitten, beim Vorbereiten;8
Familie um Hilfe bitten, beim Vorbereiten;8
auf die Vorbereitung konzentrieren, ablenken;8
Zocken, ablenken ^^, Familie:;8
Grossfamilie bitten, nicht zu kommen;8
Freunde/Partner bitten, Dir behilflich zu sein;8
Familie im Vorhinein über mögliche Mängel informieren;8
versuchen, sein Bestes zu geben;8
Einzugsfeier verschieben > Angst hinauszögern;8
Alles detailliert planen, damit nichts schiefgehen kann;8
etwas Auszeit nehmen um runter zu kommen;8
Früh genug Vorbereiten;8
Um Hilfe Fragen beim Vorbereiten;8
Realistische Ansprüche an sich selber machen;8
Tipps von Freunden einholen;8
Der Familie die Situation schildern;8
sich einen Plan machen;8
reflektieren, warum man Angst hat;8
Die Familie fragen, ob sie Essen mitbringen;8
sich nicht zu viele Gedanken machen;8
sich versuchen zu freuen;8
Ich erzähle meiner Familie, dass ich Angst habe;8
Ich organisiere alles bin ins kleinste Detail;8
Ich putze die Wohnung;8
Ich rede mit einer Freundin darüber;8
Ich lade eine gute Freundin als Unterstützung ein;8
Ich nehme etwas Pflanzliches zur Beruhigung;8
Ich wende Entspannungstechniken an;8
Ich koche das Lieblingsessen meiner Familie;8
Ich begrenze die Dauer der Feier auf eine gewisse Zeit;8
Ich sage die Feier ab;8
Ich hole mir Hilfe bei der Vorbereitung.;8
Ich versuche mich schon im Vorfeld um die Organisation zu kümmern.;8
Ich lade nur diejen außer meiner Familie niemand Ich lade andere Personen außer der Familie getrennt ein, um Konfliktpotential und Überfüllung? zu verhindern.;8
Ich spreche mit der Familie über meine Sorgen und und um darüber lachen zu können.;8
Ich lenke mich vor dem grossen Event mit Sport ab.;8
Ich rede mir ein, dass es auch in Ordnung wäre, wenn etwas schief geht.;8
Ich putze meine Wohnung und stelle ein Programm für den Tag zusammen.;8
Ich denke daran, dass es meine Familie ist und es sicher ein schöner Tag wird.;8
Sorgfältig planen;8
Alles selber machen & nachkontrollieren;8
Putzen;8
ablenken (Computer spielen);8
meditieren;8
Partyplaner organisieren;8
Ich plane & bereite alles gut vor;8
Ich mach mir klar, dass ich nichts besser vorbereiten hätte können;8
Ich sage mir, dass es nicht so schlimm ist, wenn was schief läuft. Die Familie versteht sowas & erwartet keine Perfektion;8
Ich bitte Mama um Hilfe bei Vorbereitung;8
Ich überprüfe alle Vorbereitungen doppelt;8
Ich sage die Party ab;8
Ich weise alle auf gesittete Verhaltensweise hin;8
Ich lasse los und habe Spass;8
Ich gebe ihnen die falsche Adresse und welche melde mich nicht mehr;8
Ich mache Entspannungsübungen;8
